Id,Rank,Track,Artist,Streams,Week,Album_name,Explicit,Track_number_on_album,Artist_followers,Artist_genres,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Mode,Key,Valence
https://open.spotify.com/track/6r3baE6njwU4aoJq6zPukG,169,Love Someone,Lukas Graham,4230082,2018-09-14,Love Someone,0,1,1794333,"['danish pop', 'pop', 'scandipop']",0.17300000000000001,0.6609999999999999,0.41200000000000003,0.0,0.113,-6.585,0.0409,85.932,1,0,0.299
https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV,142,All I Am,Jess Glynne,4986455,2018-10-12,All I Am,0,1,2481457,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.0445,0.74,0.669,0.0,0.184,-5.199,0.0373,122.007,1,0,0.536
https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv,177,The Flute Song,Russ,4133199,2018-09-14,ZOO,1,1,3965856,"['hawaiian hip hop', 'pop rap', 'rap']",0.212,0.789,0.524,0.0,0.221,-7.942,0.273,138.064,0,1,0.34299999999999997
https://open.spotify.com/track/355kY0VYYf2AUOnUsU56Xq,187,La Cintura,Alvaro Soler,4054038,2018-09-14,Mar De Colores,0,1,1360489,['latin pop'],0.0201,0.706,0.845,0.0,0.358,-4.102,0.0692,100.015,0,6,0.742
https://open.spotify.com/track/6GnhWMhgJb7uyiiPEiEkDA,198,Weekend (feat. Miguel),Mac Miller,3932201,2018-09-14,GO:OD AM,1,7,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.47,0.843,0.435,0.0,0.147,-8.442,0.17800000000000002,120.05799999999999,1,8,0.19
https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J,12,Better,Khalid,17251714,2018-09-28,Better,0,1,13736355,"['alternative r&b', 'pop']",0.0984,0.442,0.585,0.391,0.14,-10.332,0.0964,97.565,0,0,0.11599999999999999
https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq,26,Wake Up in the Sky,Gucci Mane,13354462,2018-09-21,Wake Up in the Sky,1,1,3792902,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.00381,0.8,0.578,0.0,0.359,-5.144,0.0485,143.01,0,4,0.36700000000000005
https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24,42,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,10332824,2018-09-21,7,0,1,22437845,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.177,0.6940000000000001,0.617,0.0,0.11,-7.837999999999999,0.0469,127.928,0,4,0.496
https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,2,Falling Down - Bonus Track,Lil Peep,32511658,2018-09-28,Falling Down (Bonus Track),1,1,6767258,"['emo rap', 'lgbtq+ hip hop']",0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.01299999999999,0,4,0.273
https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,68,Say My Name,David Guetta,7603228,2018-09-21,7,0,5,22437845,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.13699999999999998,0.703,0.66,0.0,0.192,-5.119,0.12300000000000001,95.031,0,10,0.79
https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3,49,Drip Too Hard,Lil Baby,10059846,2018-10-05,Drip Too Hard,1,1,6804122,"['atl hip hop', 'atl trap', 'rap', 'trap']",0.0945,0.9,0.653,0.0,0.528,-6.962000000000001,0.289,112.50299999999999,0,1,0.39899999999999997
https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6,75,SLOW DANCING IN THE DARK,Joji,7237051,2018-09-21,SLOW DANCING IN THE DARK,1,1,4380769,"['alternative r&b', 'viral pop']",0.544,0.515,0.479,0.00598,0.191,-7.457999999999999,0.0261,88.964,1,3,0.284
https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud,25,New Patek,Lil Uzi Vert,13518892,2018-09-28,New Patek,1,1,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']",0.0367,0.85,0.785,0.0,0.155,-4.963,0.345,145.063,0,8,0.718
https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH,91,Kokain,Bonez MC,6492645,2018-09-21,Kokain,1,1,1611771,"['german hip hop', 'hamburg hip hop']",0.231,0.615,0.677,0.0,0.5429999999999999,-7.906000000000001,0.363,170.11700000000002,0,5,0.608
https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ,62,Love Someone,Lukas Graham,8491918,2018-10-19,Love Someone,0,1,1794333,"['danish pop', 'pop', 'scandipop']",0.161,0.55,0.415,0.0,0.10800000000000001,-6.557,0.052000000000000005,172.065,0,9,0.27399999999999997
https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh,105,Flames,David Guetta,5953979,2018-09-21,7,0,3,22437845,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.0817,0.631,0.649,3.8e-06,0.0934,-5.892,0.0385,93.95,0,5,0.42100000000000004
https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,129,Pretty Little Fears (feat. J. Cole),6LACK,5158068,2018-09-21,East Atlanta Love Letter,1,6,2898779,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",0.696,0.61,0.45799999999999996,0.000103,0.0852,-11.335999999999999,0.36,192.09900000000002,1,9,0.24600000000000002
https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ,134,Want To,Dua Lipa,5009169,2018-09-21,Want To,0,1,24169380,"['dance pop', 'pop', 'uk pop']",0.0788,0.5720000000000001,0.691,0.000132,0.0593,-4.783,0.12300000000000001,92.08200000000001,0,8,0.318
